complaint_id,customer_id,complaint_date,category,title,priority,status
CP000336,C000404,2025-11-25,OTHER,Service related issue,CRITICAL,RESOLVED
CP000337,C000968,2025-12-28,PLAN,Plan related query,CRITICAL,RESOLVED
CP000338,C000717,2026-02-26,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP000339,C000571,2026-09-08,PLAN,Plan related query,LOW,RESOLVED
CP000340,C000631,2026-03-17,BILLING,Incorrect bill amount,CRITICAL,RESOLVED
CP000341,C000995,2026-02-14,PLAN,Plan related query,HIGH,IN_PROGRESS
CP000342,C000686,2026-08-23,OTHER,General complaint,CRITICAL,OPEN
CP000343,C000062,2026-01-31,RECHARGE,Recharge issue,LOW,RESOLVED
CP000344,C000704,2025-10-11,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000345,C000828,2025-10-24,OTHER,Service related issue,LOW,CLOSED
CP000346,C000315,2026-04-08,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP000347,C000517,2025-10-09,OTHER,Other issue,MEDIUM,CLOSED
CP000348,C000129,2026-02-15,BILLING,Unexpected charge,HIGH,RESOLVED
CP000349,C000701,2025-10-18,SIM,SIM not working,LOW,OPEN
CP000350,C000279,2026-09-06,BILLING,Billing issue,MEDIUM,CLOSED
CP000351,C000187,2026-08-25,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP000352,C000014,2026-01-14,SIM,SIM replacement request,MEDIUM,CLOSED
CP000353,C000304,2026-02-21,OTHER,General complaint,CRITICAL,IN_PROGRESS
CP000354,C000786,2026-04-28,OTHER,Service related issue,MEDIUM,OPEN
CP000355,C000805,2026-01-08,BILLING,Billing issue,MEDIUM,RESOLVED
CP000356,C000830,2025-10-12,RECHARGE,Recharge issue,LOW,OPEN
CP000357,C000880,2026-03-12,BILLING,Incorrect bill amount,MEDIUM,RESOLVED
CP000358,C000140,2025-11-14,BILLING,Billing issue,MEDIUM,IN_PROGRESS
CP000359,C000158,2025-10-20,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP000360,C000839,2026-06-19,OTHER,Other issue,HIGH,OPEN
CP000361,C000688,2026-08-17,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP000362,C000754,2026-08-29,SIM,SIM not working,MEDIUM,CLOSED
CP000363,C000313,2025-10-14,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP000364,C000584,2026-02-09,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP000365,C000166,2025-10-15,PLAN,Plan related query,MEDIUM,OPEN
CP000366,C000261,2026-02-07,SIM,SIM replacement request,MEDIUM,IN_PROGRESS
CP000367,C000343,2026-04-03,OTHER,Service related issue,LOW,IN_PROGRESS
CP000368,C000389,2025-11-21,NETWORK,Internet not working,MEDIUM,RESOLVED
CP000369,C000651,2026-03-07,SIM,SIM activation issue,MEDIUM,RESOLVED
CP000370,C000250,2025-10-02,BILLING,Unexpected charge,LOW,RESOLVED
CP000371,C000572,2025-10-05,SIM,SIM activation issue,CRITICAL,IN_PROGRESS
CP000372,C000260,2026-08-13,NETWORK,Network issue,HIGH,IN_PROGRESS
CP000373,C000627,2026-08-18,SIM,SIM not working,MEDIUM,CLOSED
CP000374,C000631,2026-01-13,BILLING,Unexpected charge,HIGH,CLOSED
CP000375,C000637,2026-08-15,NETWORK,Poor network coverage,CRITICAL,IN_PROGRESS
CP000376,C000176,2026-07-14,SIM,SIM activation issue,CRITICAL,CLOSED
CP000377,C000798,2026-07-04,NETWORK,Network issue,LOW,CLOSED
CP000378,C000223,2025-12-27,BILLING,Incorrect bill amount,HIGH,OPEN
CP000379,C000474,2025-11-30,OTHER,Service related issue,MEDIUM,RESOLVED
CP000380,C000191,2026-03-15,NETWORK,Internet not working,MEDIUM,RESOLVED
CP000381,C000113,2026-07-10,BILLING,Unexpected charge,HIGH,IN_PROGRESS
CP000382,C000549,2026-09-17,PLAN,Plan activation issue,LOW,IN_PROGRESS
CP000383,C000482,2025-12-26,PLAN,Plan activation issue,HIGH,RESOLVED
CP000384,C000669,2026-03-10,OTHER,Service related issue,LOW,IN_PROGRESS
CP000385,C000238,2026-04-18,SIM,SIM activation issue,MEDIUM,OPEN
CP000386,C000058,2025-11-13,OTHER,Service related issue,HIGH,IN_PROGRESS
CP000387,C000460,2026-07-26,NETWORK,Network issue,MEDIUM,IN_PROGRESS
CP000388,C000624,2026-03-06,OTHER,Service related issue,HIGH,CLOSED
CP000389,C000139,2026-02-08,RECHARGE,Recharge issue,LOW,CLOSED
CP000390,C000673,2026-07-16,NETWORK,Poor network coverage,MEDIUM,OPEN
CP000391,C000328,2025-10-04,RECHARGE,Recharge issue,CRITICAL,CLOSED
CP000392,C000506,2026-05-03,BILLING,Billing issue,HIGH,CLOSED
CP000393,C000668,2026-02-02,BILLING,Unexpected charge,CRITICAL,IN_PROGRESS
CP000394,C000097,2026-04-12,SIM,SIM not working,MEDIUM,OPEN
CP000395,C000368,2025-10-16,SIM,SIM replacement request,CRITICAL,RESOLVED
CP000396,C000960,2026-01-04,NETWORK,Network issue,MEDIUM,IN_PROGRESS
CP000397,C000598,2026-07-10,RECHARGE,Recharge failed,HIGH,CLOSED
CP000398,C000007,2026-09-22,PLAN,Plan related query,MEDIUM,CLOSED
CP000399,C000510,2026-05-09,BILLING,Unexpected charge,MEDIUM,OPEN
CP000400,C000285,2026-03-24,RECHARGE,Recharge failed,HIGH,IN_PROGRESS
CP000401,C000436,2025-11-07,NETWORK,Network issue,MEDIUM,RESOLVED
CP000402,C000551,2025-12-11,SIM,SIM replacement request,LOW,RESOLVED
CP000403,C000246,2026-03-02,PLAN,Plan benefits not received,MEDIUM,CLOSED
CP000404,C000417,2026-03-09,NETWORK,Internet not working,CRITICAL,CLOSED
CP000405,C000633,2026-08-28,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP000406,C000570,2026-02-03,PLAN,Plan benefits not received,MEDIUM,OPEN
CP000407,C000242,2026-01-05,OTHER,Service related issue,LOW,RESOLVED
CP000408,C000865,2026-02-01,RECHARGE,Recharge issue,MEDIUM,IN_PROGRESS
CP000409,C000579,2026-05-13,BILLING,Incorrect bill amount,HIGH,OPEN
CP000410,C000486,2026-06-03,RECHARGE,Recharge failed,HIGH,OPEN
CP000411,C000751,2026-09-19,NETWORK,Internet not working,MEDIUM,IN_PROGRESS
CP000412,C000428,2026-03-01,NETWORK,Slow internet,CRITICAL,RESOLVED
CP000413,C000542,2025-12-12,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP000414,C000629,2026-06-04,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000415,C000281,2026-03-06,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP000416,C000107,2025-11-04,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP000417,C000628,2025-10-26,BILLING,Unexpected charge,MEDIUM,OPEN
CP000418,C000647,2026-04-06,SIM,SIM not working,HIGH,OPEN
CP000419,C000128,2026-08-30,OTHER,Service related issue,HIGH,CLOSED
CP000420,C000596,2026-07-16,RECHARGE,Recharge issue,MEDIUM,RESOLVED
CP000421,C000915,2026-03-15,PLAN,Plan activation issue,CRITICAL,CLOSED
CP000422,C000477,2025-09-24,BILLING,Incorrect bill amount,LOW,IN_PROGRESS
CP000423,C000571,2025-09-25,OTHER,Service related issue,LOW,CLOSED
CP000424,C000786,2026-09-15,RECHARGE,Recharge issue,CRITICAL,CLOSED
CP000425,C000934,2026-08-16,OTHER,Other issue,HIGH,RESOLVED
CP000426,C000516,2026-06-17,SIM,SIM not working,LOW,CLOSED
CP000427,C000492,2026-09-19,RECHARGE,Recharge issue,LOW,CLOSED
CP000428,C000497,2026-01-10,OTHER,General complaint,MEDIUM,CLOSED
CP000429,C000956,2026-02-03,NETWORK,Network issue,HIGH,RESOLVED
CP000430,C000636,2026-04-23,RECHARGE,Recharge failed,CRITICAL,OPEN
CP000431,C000001,2026-02-10,SIM,SIM activation issue,CRITICAL,CLOSED
CP000432,C000979,2026-08-20,OTHER,Other issue,MEDIUM,RESOLVED
CP000433,C000760,2025-12-15,RECHARGE,Recharge amount not reflected,MEDIUM,CLOSED
CP000434,C000972,2025-11-16,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000435,C000761,2026-08-07,PLAN,Plan benefits not received,HIGH,IN_PROGRESS
CP000436,C000110,2026-06-10,BILLING,Billing issue,CRITICAL,CLOSED
CP000437,C000624,2026-08-09,RECHARGE,Recharge failed,LOW,OPEN
CP000438,C000632,2026-05-12,OTHER,Other issue,CRITICAL,IN_PROGRESS
CP000439,C000762,2026-03-17,RECHARGE,Recharge issue,CRITICAL,CLOSED
CP000440,C000012,2025-10-30,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP000441,C000318,2026-06-14,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP000442,C000920,2026-01-15,PLAN,Plan activation issue,HIGH,CLOSED
CP000443,C000483,2026-06-10,OTHER,Other issue,LOW,OPEN
CP000444,C000325,2025-10-17,PLAN,Plan activation issue,HIGH,CLOSED
CP000445,C000429,2026-05-31,SIM,SIM replacement request,LOW,RESOLVED
CP000446,C000446,2026-05-23,OTHER,General complaint,LOW,CLOSED
CP000447,C000058,2026-09-08,PLAN,Plan activation issue,HIGH,RESOLVED
CP000448,C000784,2026-01-23,BILLING,Incorrect bill amount,HIGH,RESOLVED
CP000449,C000234,2025-12-22,RECHARGE,Recharge amount not reflected,LOW,RESOLVED
CP000450,C000972,2026-02-24,NETWORK,Internet not working,MEDIUM,RESOLVED
CP000451,C000784,2025-11-06,RECHARGE,Recharge issue,MEDIUM,RESOLVED
CP000452,C000054,2025-11-15,BILLING,Billing issue,MEDIUM,RESOLVED
CP000453,C000807,2026-06-23,OTHER,Service related issue,CRITICAL,OPEN
CP000454,C000058,2025-11-01,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP000455,C000526,2026-05-06,SIM,SIM activation issue,HIGH,OPEN
CP000456,C000924,2026-08-02,BILLING,Incorrect bill amount,MEDIUM,OPEN
CP000457,C000507,2026-01-11,SIM,SIM activation issue,LOW,CLOSED
CP000458,C000944,2025-11-11,NETWORK,Internet not working,LOW,RESOLVED
CP000459,C000588,2026-07-15,RECHARGE,Recharge amount not reflected,LOW,RESOLVED
CP000460,C000897,2026-01-21,SIM,SIM activation issue,LOW,RESOLVED
CP000461,C000724,2026-06-27,SIM,SIM activation issue,CRITICAL,IN_PROGRESS
CP000462,C000429,2026-01-18,RECHARGE,Recharge issue,HIGH,CLOSED
CP000463,C000480,2026-04-07,PLAN,Plan activation issue,HIGH,RESOLVED
CP000464,C000280,2026-03-14,SIM,SIM activation issue,CRITICAL,IN_PROGRESS
CP000465,C000916,2026-04-22,BILLING,Unexpected charge,LOW,IN_PROGRESS
CP000466,C000030,2025-12-25,BILLING,Incorrect bill amount,LOW,OPEN
CP000467,C000131,2026-07-04,BILLING,Billing issue,MEDIUM,IN_PROGRESS
CP000468,C000774,2026-05-15,PLAN,Plan activation issue,LOW,OPEN
CP000469,C000180,2026-04-14,NETWORK,Internet not working,CRITICAL,CLOSED
CP000470,C000303,2026-03-05,BILLING,Billing issue,MEDIUM,OPEN
CP000471,C000304,2026-03-31,OTHER,General complaint,MEDIUM,RESOLVED
CP000472,C000790,2026-04-26,OTHER,Other issue,LOW,CLOSED
CP000473,C000429,2025-11-27,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP000474,C000316,2026-08-15,BILLING,Unexpected charge,CRITICAL,IN_PROGRESS
CP000475,C000654,2026-05-03,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP000476,C000155,2026-06-29,BILLING,Unexpected charge,CRITICAL,CLOSED
CP000477,C000761,2026-05-17,RECHARGE,Recharge failed,CRITICAL,IN_PROGRESS
CP000478,C000003,2026-06-19,BILLING,Billing issue,HIGH,IN_PROGRESS
CP000479,C000268,2026-08-21,NETWORK,Poor network coverage,HIGH,RESOLVED
CP000480,C000778,2025-10-10,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP000481,C000818,2026-02-27,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP000482,C000345,2026-02-11,BILLING,Unexpected charge,MEDIUM,RESOLVED
CP000483,C000060,2025-10-07,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP000484,C000093,2026-05-15,OTHER,General complaint,CRITICAL,OPEN
CP000485,C000761,2026-05-07,OTHER,Service related issue,CRITICAL,OPEN
CP000486,C000512,2025-12-06,SIM,SIM activation issue,MEDIUM,OPEN
CP000487,C000275,2025-11-29,BILLING,Billing issue,MEDIUM,CLOSED
CP000488,C000441,2026-01-24,PLAN,Plan related query,LOW,RESOLVED
CP000489,C000667,2026-05-26,OTHER,General complaint,HIGH,CLOSED
CP000490,C000962,2025-12-16,NETWORK,Poor network coverage,MEDIUM,IN_PROGRESS
CP000491,C000969,2026-08-12,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000492,C000987,2025-12-22,NETWORK,Network issue,CRITICAL,IN_PROGRESS
CP000493,C000079,2026-08-31,SIM,SIM activation issue,CRITICAL,RESOLVED
CP000494,C000927,2025-10-04,OTHER,Other issue,MEDIUM,OPEN
CP000495,C000076,2025-11-11,SIM,SIM not working,LOW,CLOSED
CP000496,C000964,2026-09-11,NETWORK,Network issue,HIGH,CLOSED
CP000497,C000966,2026-04-12,SIM,SIM activation issue,HIGH,RESOLVED
CP000498,C000789,2025-11-19,BILLING,Incorrect bill amount,HIGH,CLOSED
CP000499,C000973,2026-05-18,OTHER,General complaint,HIGH,IN_PROGRESS
CP000500,C000477,2026-06-16,BILLING,Incorrect bill amount,MEDIUM,CLOSED
CP000501,C000037,2025-10-20,BILLING,Billing issue,LOW,CLOSED
CP000502,C000858,2025-12-25,SIM,SIM replacement request,CRITICAL,RESOLVED
CP000503,C000037,2025-12-19,NETWORK,Network issue,HIGH,OPEN
CP000504,C000852,2026-05-10,BILLING,Unexpected charge,LOW,RESOLVED
CP000505,C000378,2026-07-17,NETWORK,Slow internet,CRITICAL,IN_PROGRESS
CP000506,C000518,2026-01-09,SIM,SIM activation issue,MEDIUM,CLOSED
CP000507,C000162,2025-12-21,PLAN,Plan related query,LOW,IN_PROGRESS
CP000508,C000823,2026-04-18,BILLING,Incorrect bill amount,MEDIUM,IN_PROGRESS
CP000509,C000801,2026-04-30,SIM,SIM replacement request,CRITICAL,CLOSED
CP000510,C000363,2026-01-25,BILLING,Incorrect bill amount,CRITICAL,RESOLVED
CP000511,C000085,2025-12-16,OTHER,General complaint,LOW,IN_PROGRESS
CP000512,C000691,2026-08-25,NETWORK,Internet not working,LOW,CLOSED
CP000513,C000234,2025-12-23,BILLING,Billing issue,LOW,IN_PROGRESS
CP000514,C000059,2025-10-29,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP000515,C000137,2025-10-15,NETWORK,Slow internet,CRITICAL,CLOSED
CP000516,C000155,2026-09-01,NETWORK,Network issue,MEDIUM,RESOLVED
CP000517,C000255,2026-07-11,OTHER,Service related issue,MEDIUM,RESOLVED
CP000518,C000288,2025-12-12,RECHARGE,Recharge issue,MEDIUM,OPEN
CP000519,C000620,2026-04-01,BILLING,Billing issue,MEDIUM,CLOSED
CP000520,C000531,2026-01-01,NETWORK,Internet not working,LOW,CLOSED
CP000521,C000360,2026-05-21,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP000522,C000061,2026-02-25,BILLING,Unexpected charge,MEDIUM,CLOSED
CP000523,C000374,2025-12-27,RECHARGE,Recharge failed,CRITICAL,RESOLVED
CP000524,C000379,2026-06-24,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP000525,C000059,2025-12-24,SIM,SIM not working,LOW,OPEN
CP000526,C000865,2025-11-09,PLAN,Plan activation issue,HIGH,CLOSED
CP000527,C000476,2026-09-21,RECHARGE,Recharge issue,LOW,CLOSED
CP000528,C000598,2026-07-29,SIM,SIM activation issue,MEDIUM,CLOSED
CP000529,C000418,2025-10-11,PLAN,Plan related query,HIGH,IN_PROGRESS
CP000530,C000578,2026-09-15,PLAN,Plan activation issue,HIGH,OPEN
CP000531,C000766,2025-12-07,PLAN,Plan related query,MEDIUM,RESOLVED
CP000532,C000387,2026-06-11,RECHARGE,Recharge issue,MEDIUM,OPEN
CP000533,C000658,2026-05-25,SIM,SIM not working,HIGH,RESOLVED
CP000534,C000173,2026-02-04,PLAN,Plan benefits not received,HIGH,CLOSED
CP000535,C000870,2026-07-07,PLAN,Plan related query,CRITICAL,OPEN
CP000536,C000192,2026-07-17,OTHER,General complaint,MEDIUM,CLOSED
CP000537,C000468,2026-03-17,SIM,SIM not working,LOW,IN_PROGRESS
CP000538,C000722,2026-05-10,PLAN,Plan activation issue,MEDIUM,OPEN
CP000539,C000377,2026-07-15,OTHER,Other issue,HIGH,CLOSED
CP000540,C000437,2025-10-16,SIM,SIM activation issue,LOW,CLOSED
CP000541,C000130,2026-03-24,OTHER,General complaint,LOW,RESOLVED
CP000542,C000104,2026-09-21,NETWORK,Poor network coverage,LOW,CLOSED
CP000543,C000214,2025-12-08,NETWORK,Network issue,MEDIUM,CLOSED
CP000544,C000281,2026-02-21,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP000545,C000854,2026-08-27,PLAN,Plan benefits not received,LOW,OPEN
CP000546,C000429,2025-10-17,NETWORK,Internet not working,LOW,CLOSED
CP000547,C000551,2026-09-18,NETWORK,Slow internet,MEDIUM,RESOLVED
CP000548,C000547,2026-04-09,NETWORK,Internet not working,LOW,IN_PROGRESS
CP000549,C000221,2025-11-10,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP000550,C000260,2025-11-26,BILLING,Billing issue,MEDIUM,CLOSED
CP000551,C000974,2025-10-21,BILLING,Incorrect bill amount,CRITICAL,CLOSED
CP000552,C000232,2025-10-17,OTHER,Other issue,LOW,IN_PROGRESS
CP000553,C000531,2025-09-29,NETWORK,Poor network coverage,MEDIUM,RESOLVED
CP000554,C000235,2026-07-27,NETWORK,Internet not working,HIGH,CLOSED
CP000555,C000739,2025-11-22,RECHARGE,Recharge failed,LOW,CLOSED
CP000556,C000187,2026-01-13,BILLING,Billing issue,HIGH,CLOSED
CP000557,C000121,2025-11-30,BILLING,Unexpected charge,HIGH,OPEN
CP000558,C000662,2026-06-15,PLAN,Plan activation issue,MEDIUM,CLOSED
CP000559,C000392,2026-07-28,PLAN,Plan benefits not received,CRITICAL,CLOSED
CP000560,C000881,2026-05-21,RECHARGE,Recharge amount not reflected,HIGH,IN_PROGRESS
CP000561,C000746,2026-09-19,NETWORK,Network issue,MEDIUM,IN_PROGRESS
CP000562,C000606,2026-05-19,BILLING,Unexpected charge,MEDIUM,OPEN
CP000563,C000907,2026-04-05,NETWORK,Poor network coverage,CRITICAL,OPEN
CP000564,C000680,2026-08-29,BILLING,Unexpected charge,MEDIUM,CLOSED
CP000565,C000527,2026-08-03,NETWORK,Internet not working,MEDIUM,CLOSED
CP000566,C000572,2026-05-30,SIM,SIM activation issue,LOW,RESOLVED
CP000567,C000966,2026-02-22,NETWORK,Poor network coverage,LOW,OPEN
CP000568,C000484,2026-08-21,NETWORK,Slow internet,HIGH,OPEN
CP000569,C000220,2026-02-02,RECHARGE,Recharge failed,HIGH,RESOLVED
CP000570,C000939,2026-09-08,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP000571,C000692,2025-11-12,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000572,C000513,2026-02-25,SIM,SIM activation issue,MEDIUM,RESOLVED
CP000573,C000346,2026-06-10,SIM,SIM not working,MEDIUM,OPEN
CP000574,C000083,2025-12-15,OTHER,Service related issue,CRITICAL,IN_PROGRESS
CP000575,C000960,2026-08-20,RECHARGE,Recharge failed,CRITICAL,CLOSED
CP000576,C000883,2026-04-01,OTHER,Other issue,CRITICAL,RESOLVED
CP000577,C000824,2026-03-30,BILLING,Billing issue,MEDIUM,OPEN
CP000578,C000517,2026-05-13,PLAN,Plan benefits not received,LOW,OPEN
CP000579,C000980,2026-04-15,NETWORK,Poor network coverage,MEDIUM,OPEN
CP000580,C000170,2026-07-26,BILLING,Billing issue,MEDIUM,OPEN
CP000581,C000964,2026-09-21,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP000582,C000723,2026-08-07,NETWORK,Poor network coverage,CRITICAL,IN_PROGRESS
CP000583,C000086,2026-03-31,NETWORK,Slow internet,MEDIUM,CLOSED
CP000584,C000385,2026-01-22,OTHER,Service related issue,LOW,RESOLVED
CP000585,C000692,2026-08-22,PLAN,Plan benefits not received,CRITICAL,CLOSED
CP000586,C000582,2026-01-19,NETWORK,Network issue,LOW,RESOLVED
CP000587,C000944,2026-04-19,OTHER,Service related issue,HIGH,IN_PROGRESS
CP000588,C000604,2026-04-07,SIM,SIM activation issue,LOW,CLOSED
CP000589,C000915,2025-10-18,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP000590,C000268,2026-08-07,OTHER,Service related issue,MEDIUM,CLOSED
CP000591,C000626,2026-08-13,RECHARGE,Recharge issue,CRITICAL,RESOLVED
CP000592,C000642,2026-06-11,RECHARGE,Recharge issue,MEDIUM,CLOSED
CP000593,C000672,2026-08-29,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP000594,C000867,2026-07-02,BILLING,Billing issue,HIGH,OPEN
CP000595,C000259,2026-08-26,SIM,SIM activation issue,MEDIUM,CLOSED
CP000596,C000008,2026-02-27,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP000597,C000115,2026-03-23,PLAN,Plan benefits not received,HIGH,OPEN
CP000598,C000976,2025-12-11,NETWORK,Network issue,LOW,RESOLVED
CP000599,C000035,2026-01-17,NETWORK,Poor network coverage,MEDIUM,CLOSED
CP000600,C000387,2026-02-24,SIM,SIM not working,CRITICAL,IN_PROGRESS
CP000601,C000968,2026-09-08,SIM,SIM replacement request,LOW,OPEN
CP000602,C000778,2026-05-25,PLAN,Plan benefits not received,MEDIUM,CLOSED
CP000603,C000964,2025-09-25,BILLING,Billing issue,CRITICAL,IN_PROGRESS
CP000604,C000016,2026-02-10,RECHARGE,Recharge issue,MEDIUM,CLOSED
CP000605,C000381,2025-10-01,BILLING,Billing issue,CRITICAL,CLOSED
CP000606,C000793,2025-11-08,SIM,SIM not working,MEDIUM,OPEN
CP000607,C000948,2026-03-13,RECHARGE,Recharge issue,LOW,OPEN
CP000608,C000794,2025-12-06,NETWORK,Internet not working,HIGH,OPEN
CP000609,C000646,2026-07-14,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP000610,C000159,2025-12-31,SIM,SIM not working,HIGH,RESOLVED
CP000611,C000090,2026-02-28,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP000612,C000846,2026-08-18,NETWORK,Slow internet,CRITICAL,RESOLVED
CP000613,C000547,2025-11-23,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP000614,C000920,2025-10-16,SIM,SIM replacement request,MEDIUM,OPEN
CP000615,C000423,2025-12-06,BILLING,Unexpected charge,LOW,OPEN
CP000616,C000430,2026-04-27,RECHARGE,Recharge failed,LOW,OPEN
CP000617,C000769,2026-08-04,PLAN,Plan activation issue,LOW,OPEN
CP000618,C000001,2025-11-30,SIM,SIM activation issue,MEDIUM,CLOSED
CP000619,C000789,2026-02-25,SIM,SIM replacement request,CRITICAL,RESOLVED
CP000620,C000687,2026-04-03,OTHER,General complaint,MEDIUM,OPEN
CP000621,C000382,2025-10-27,NETWORK,Poor network coverage,MEDIUM,CLOSED
CP000622,C000686,2026-06-15,SIM,SIM replacement request,LOW,OPEN
CP000623,C000942,2026-03-18,BILLING,Billing issue,LOW,IN_PROGRESS
CP000624,C000536,2026-05-16,SIM,SIM not working,CRITICAL,OPEN
CP000625,C000243,2026-05-13,SIM,SIM replacement request,MEDIUM,IN_PROGRESS
CP000626,C000434,2025-12-15,BILLING,Unexpected charge,CRITICAL,CLOSED
CP000627,C000953,2026-02-10,OTHER,Service related issue,LOW,IN_PROGRESS
CP000628,C000706,2026-07-19,PLAN,Plan activation issue,HIGH,IN_PROGRESS
CP000629,C000003,2026-07-28,PLAN,Plan benefits not received,LOW,CLOSED
CP000630,C000605,2026-03-02,NETWORK,Internet not working,HIGH,CLOSED
CP000631,C000959,2026-05-29,OTHER,General complaint,CRITICAL,CLOSED
CP000632,C000842,2026-02-08,NETWORK,Poor network coverage,MEDIUM,IN_PROGRESS
CP000633,C000579,2026-03-31,RECHARGE,Recharge amount not reflected,HIGH,CLOSED
CP000634,C000908,2025-10-21,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP000635,C000233,2025-11-13,BILLING,Incorrect bill amount,LOW,RESOLVED
CP000636,C000507,2026-06-23,OTHER,Service related issue,MEDIUM,RESOLVED
CP000637,C000883,2026-06-09,NETWORK,Internet not working,MEDIUM,IN_PROGRESS
CP000638,C000842,2026-02-24,SIM,SIM not working,MEDIUM,RESOLVED
CP000639,C000035,2025-10-30,SIM,SIM not working,CRITICAL,CLOSED
CP000640,C000444,2026-04-17,OTHER,General complaint,HIGH,CLOSED
CP000641,C000171,2026-08-12,NETWORK,Slow internet,CRITICAL,IN_PROGRESS
CP000642,C000648,2026-05-27,PLAN,Plan related query,MEDIUM,OPEN
CP000643,C000481,2026-07-13,RECHARGE,Recharge failed,CRITICAL,CLOSED
CP000644,C000160,2026-01-14,NETWORK,Network issue,LOW,CLOSED
CP000645,C000240,2026-05-06,BILLING,Unexpected charge,LOW,OPEN
CP000646,C000126,2026-09-19,RECHARGE,Recharge amount not reflected,HIGH,CLOSED
CP000647,C000061,2025-12-10,RECHARGE,Recharge amount not reflected,LOW,IN_PROGRESS
CP000648,C000802,2025-11-13,SIM,SIM replacement request,HIGH,CLOSED
CP000649,C000330,2025-12-17,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP000650,C000915,2026-06-14,NETWORK,Slow internet,HIGH,IN_PROGRESS
CP000651,C000509,2026-03-01,BILLING,Billing issue,LOW,OPEN
CP000652,C000151,2026-07-28,NETWORK,Internet not working,LOW,OPEN
CP000653,C000391,2025-10-22,NETWORK,Network issue,HIGH,CLOSED
CP000654,C000252,2026-01-09,PLAN,Plan related query,CRITICAL,IN_PROGRESS
CP000655,C000286,2025-11-01,PLAN,Plan related query,CRITICAL,RESOLVED
